;name;link;company_name;site;salary_min;salary_max;salary_currency
767;Full Stack разработчик;https://nn.hh.ru/vacancy/49125127?from=vacancy_search_list&query=python;Сбер. IT;hh.ru;;;
768;Системный аналитик;https://nn.hh.ru/vacancy/48646516?from=vacancy_search_list&query=python;МигКредит;hh.ru;;;
769;Исследователь UEFI/BIOS;https://nn.hh.ru/vacancy/42935136?from=vacancy_search_list&query=python;АО ИнфоТеКС;hh.ru;;;
770;Senior IT рекрутер / Team Lead IT Recruitment;https://nn.hh.ru/vacancy/48763966?from=vacancy_search_list&query=python;ООО Forward-Telecom;hh.ru;;;
771;Системный аналитик DWH в Маркет;https://nn.hh.ru/vacancy/42562711?from=vacancy_search_list&query=python;Яндекс;hh.ru;;;
772;Ведущий аналитик (gamedev);https://nn.hh.ru/vacancy/43504375?from=vacancy_search_list&query=python;BANZAI.GAMES;hh.ru;;;
773;Продуктовый аналитик в Яндекс.Услуги;https://nn.hh.ru/vacancy/49130052?from=vacancy_search_list&query=python;Яндекс;hh.ru;;;
774;Разработчик PHP/ PHP Developer;https://nn.hh.ru/vacancy/47078269?from=vacancy_search_list&query=python;FM Logistic;hh.ru;140000.0;;руб.
775;Исследователь в центр глубокого обучения (RL researcher);https://nn.hh.ru/vacancy/48758135?from=vacancy_search_list&query=python;Институт Искусственного Интеллекта;hh.ru;;;
776;Системный администратор Windows;https://nn.hh.ru/vacancy/49035930?from=vacancy_search_list&query=python;ИП Михайлов Максим Евгеньевич;hh.ru;;;
777;DevOps Tech Lead (AWS, Remote, USD);https://nn.hh.ru/vacancy/49199934?from=vacancy_search_list&query=python;ООО ClearScale;hh.ru;;;
778;GUI программист/Frontend-разработчик;https://nn.hh.ru/vacancy/47381255?from=vacancy_search_list&query=python;Gaijin Games;hh.ru;;;
779;Продуктовый аналитик мобильного приложения (и веб-сайта);https://nn.hh.ru/vacancy/46936023?from=vacancy_search_list&query=python;Глобус, Сеть гипермаркетов;hh.ru;;;
780;Ведущий сетевой инженер;https://nn.hh.ru/vacancy/49014707?from=vacancy_search_list&query=python;ООО Бизнес Система Телехаус;hh.ru;200000.0;220000.0;руб.
781;Системный администратор Unix;https://nn.hh.ru/vacancy/47793829?from=vacancy_search_list&query=python;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве;hh.ru;;;
782;Application Security Engineer;https://nn.hh.ru/vacancy/45620707?from=vacancy_search_list&query=python;BI.ZONE Направление Кибербезопасность;hh.ru;;;
783;Тестировщик в мобильные проекты;https://nn.hh.ru/vacancy/48942912?from=vacancy_search_list&query=python;EWA: Learn English;hh.ru;;;
784;DevOps specialist (стек hashicorp);https://nn.hh.ru/vacancy/48337377?from=vacancy_search_list&query=python;ЦУМ, Интернет-магазин;hh.ru;;;
785;Исследователь кода (НДВ);https://nn.hh.ru/vacancy/42935246?from=vacancy_search_list&query=python;АО ИнфоТеКС;hh.ru;;;
786;Разработчик в Отдел облачной инфраструктуры Поиска;https://nn.hh.ru/vacancy/49116559?from=vacancy_search_list&query=python;Яндекс;hh.ru;;;
787;Аналитик (BA/SA);https://nn.hh.ru/vacancy/48928105?from=vacancy_search_list&query=python;ЗАО Национальное Бюро Информатизации;hh.ru;;;
788;Senior golang developer;https://nn.hh.ru/vacancy/34041975?from=vacancy_search_list&query=python;Открытая мобильная платформа;hh.ru;;;
789;Продуктовый аналитик (Логистика);https://nn.hh.ru/vacancy/49147033?from=vacancy_search_list&query=python;Авито: аналитика;hh.ru;;;
790;Ведущий специалист по автотестированию (мобильное приложение);https://nn.hh.ru/vacancy/49147342?from=vacancy_search_list&query=python;MOS.RU;hh.ru;;;
791;Middle+ Product / BI Analyst в Smartcat;https://nn.hh.ru/vacancy/48502524?from=vacancy_search_list&query=python;Smartcat;hh.ru;;;
792;Web-аналитик;https://nn.hh.ru/vacancy/48341339?from=vacancy_search_list&query=python;Корпорация СИНЕРГИЯ;hh.ru;;;
793;Аналитик качества данных;https://nn.hh.ru/vacancy/49128970?from=vacancy_search_list&query=python;Hoff;hh.ru;;;
794;GPU Performance Engineer;https://nn.hh.ru/vacancy/44907512?from=vacancy_search_list&query=python;Samsung Research Center;hh.ru;;;
795;DilOS (illumos based) developer;https://nn.hh.ru/vacancy/46679386?from=vacancy_search_list&query=python;ООО Арго Технолоджи Ист;hh.ru;;;
796;Senior Java разработчик;https://nn.hh.ru/vacancy/49170917?from=vacancy_search_list&query=python;ЭР-Телеком;hh.ru;;;
797;QA Lead;https://nn.hh.ru/vacancy/47986613?from=vacancy_search_list&query=python;Домклик;hh.ru;;;
798;Senior DevOps Engineer (Американский инвестфонд);https://nn.hh.ru/vacancy/49113928?from=vacancy_search_list&query=python;ООО Финдев;hh.ru;;;
799;Системный аналитик;https://nn.hh.ru/vacancy/49160920?from=vacancy_search_list&query=python;Сбер. IT;hh.ru;;;
800;Python Developer (научим Big Data);https://www.superjob.ru/vakansii/python-developer-39757648.html;Частный рекрутер Оксана Швецова;superjob.ru;;;
801;Junior / Full Stack Python Engineer;https://www.superjob.ru/vakansii/junior-39306223.html;FINPAY;superjob.ru;;;
802;QA-автоматизатор (python);https://www.superjob.ru/vakansii/qa-avtomatizator-39705235.html;Сбербанк России;superjob.ru;;;
803;QA-автоматизатор (python);https://www.superjob.ru/vakansii/qa-avtomatizator-39705235.html;Сбербанк России;superjob.ru;;;
804;Senior Python developer (Fullstack);https://www.superjob.ru/vakansii/senior-python-developer-39485346.html;БиДжи;superjob.ru;260000.0;320000.0;руб.
805;Python developer junior;https://www.superjob.ru/vakansii/python-developer-junior-39564986.html;Soft IT;superjob.ru;;;
806;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;Soft IT;superjob.ru;;;
807;Бэкенд-разработчик (Python, удаленная работа);https://www.superjob.ru/vakansii/bekend-razrabotchik-39565873.html;"""Авиакомпания ""ЮТэйр""";superjob.ru;;220000.0;руб.
808;Бэкенд-разработчик (Python, удаленная работа);https://www.superjob.ru/vakansii/bekend-razrabotchik-39565873.html;"""Авиакомпания ""ЮТэйр""";superjob.ru;;220000.0;руб.
809;Python разработчик (middle +);https://www.superjob.ru/vakansii/python-razrabotchik-39302335.html;МЕДИКАЛ НОУТ;superjob.ru;;180000.0;руб.
810;Senior Python Backend Developer / WEB-разработчик;https://www.superjob.ru/vakansii/senior-python-backend-developer-39595960.html;Perfect Systems;superjob.ru;230000.0;180000.0;руб.
811;;https://www.superjob.ruhttps://www.superjob.ru/super-resume/?source=banner_job_search&content=resume_creating_banner;Perfect Systems;superjob.ru;230000.0;180000.0;руб.
812;Middle Python Developer;https://www.superjob.ru/vakansii/middle-python-developer-39564634.html;UpTrader;superjob.ru;130000.0;160000.0;руб.
813;Senior python developer / Teamlead (Odoo);https://www.superjob.ru/vakansii/senior-python-developer-39529912.html;АЙКРАФТ;superjob.ru;180000.0;;руб.
814;Аналитик в отдел планирования (SQL, Python/R);https://www.superjob.ru/vakansii/analitik-v-otdel-planirovaniya-35583105.html;Мегаполис;superjob.ru;;;
815;Преподаватель программирования на языке Python, преподаватель кибергигиены, мобильной разработки;https://www.superjob.ru/vakansii/prepodavatel-programmirovaniya-na-yazyke-python-39552087.html;ГБОУ Школа № 120 Выборгского района;superjob.ru;;;
816;Преподаватель программирования на языке Python, преподаватель кибергигиены, мобильной разработки;https://www.superjob.ru/vakansii/prepodavatel-programmirovaniya-na-yazyke-python-39552087.html;ГБОУ Школа № 120 Выборгского района;superjob.ru;;;
817;Backend-разработчик Python;https://www.superjob.ru/vakansii/backend-razrabotchik-python-39472700.html;Турчанинов;superjob.ru;40000.0;;руб.
818;Python developer;https://www.superjob.ru/vakansii/python-developer-39369312.html;Brightlab;superjob.ru;;;
819;Программист Python;https://www.superjob.ru/vakansii/programmist-python-39366981.html;Фирма ВОДОКОМФОРТ;superjob.ru;120000.0;;руб.
820;Python Django fullstack разработчик;https://www.superjob.ru/vakansii/python-django-fullstack-razrabotchik-39274896.html;Алекс Персонал;superjob.ru;;200000.0;руб.
821;Python developer;https://www.superjob.ru/vakansii/python-developer-39361798.html;Romba;superjob.ru;;;
822;Backend Python Developer;https://www.superjob.ru/vakansii/backend-python-developer-39360300.html;ТЛ Групп;superjob.ru;;;
823;Backend Python Developer;https://www.superjob.ru/vakansii/backend-python-developer-39360300.html;ТЛ Групп;superjob.ru;;;
824;Junior Python;https://www.superjob.ru/vakansii/junior-python-39359235.html;Центр координации медицинского обеспечения ВМА им. С. М. Кирова;superjob.ru;25000.0;30000.0;руб.
825;Старший разработчик Python;https://www.superjob.ru/vakansii/starshij-razrabotchik-python-39531755.html;1ceo;superjob.ru;240000.0;300000.0;руб.
826;Python разработчик;https://www.superjob.ru/vakansii/python-razrabotchik-39314830.html;Сбербанк России;superjob.ru;;;
827;Python-разработчик;https://www.superjob.ru/vakansii/python-razrabotchik-39449048.html;Сима-ленд;superjob.ru;50000.0;;руб.
828;Разработчик Python + DS ML;https://www.superjob.ru/vakansii/razrabotchik-python-39527128.html;Lion Recruitment;superjob.ru;;250000.0;руб.
829;Разработчик Python + DS ML;https://www.superjob.ru/vakansii/razrabotchik-python-39527128.html;Lion Recruitment;superjob.ru;;250000.0;руб.
830;Full stack разработчик на python (средний / middle);https://www.superjob.ru/vakansii/full-stack-razrabotchik-na-python-39518483.html;Технопарк «Сколково»;superjob.ru;;;
831;Middle Python QA Engineer;https://www.superjob.ru/vakansii/middle-python-qa-engineer-39416782.html;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;150000.0;руб.
832;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;150000.0;руб.
833;Python-разработчик в команду разработки Общих сервисов ядра облака;https://www.superjob.ru/vakansii/python-razrabotchik-v-komandu-razrabotki-obschih-servisov-yadra-oblaka-39579550.html;Селектел;superjob.ru;180000.0;210000.0;руб.
834;Python-разработчик в команду разработки Общих сервисов ядра облака;https://www.superjob.ru/vakansii/python-razrabotchik-v-komandu-razrabotki-obschih-servisov-yadra-oblaka-39579550.html;Селектел;superjob.ru;180000.0;210000.0;руб.
835;Python developer;https://www.superjob.ru/vakansii/python-developer-39307397.html;Базис1;superjob.ru;120000.0;140000.0;руб.
836;Senior Python Developer / Data Engineer;https://www.superjob.ru/vakansii/senior-python-developer-39416755.html;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;300000.0;руб.
837;;https://www.superjob.ru/uslugi-promo/;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;300000.0;руб.
838;Marketing Analyst / Маркетолог-аналитик (Marketing Sellzone Unit);https://www.superjob.ru/vakansii/marketing-analyst-39323519.html;Semrush;superjob.ru;145000.0;180000.0;руб.
839;Специалист службы поддержки с техническими знаниями (Яндекс ID);https://www.superjob.ru/vakansii/specialist-sluzhby-podderzhki-s-tehnicheskimi-znaniyami-39689094.html;Яндекс;superjob.ru;15000.0;;руб.
840;Разработчик SQL;https://www.superjob.ru/vakansii/razrabotchik-sql-38284142.html;Первая Экспедиционная Компания;superjob.ru;140000.0;150000.0;руб.
841;Старший разработчик MS SQL + C#.net/удаленно;https://www.superjob.ru/vakansii/starshij-razrabotchik-ms-sql-39402415.html;Консалтинговая компания;superjob.ru;;210000.0;руб.
842;Старший разработчик MS SQL + C#.net/удаленно;https://www.superjob.ru/vakansii/starshij-razrabotchik-ms-sql-39402415.html;Консалтинговая компания;superjob.ru;;210000.0;руб.
843;Специалист технической поддержки;https://www.superjob.ru/vakansii/specialist-tehnicheskoj-podderzhki-39201863.html;Кухонный Двор;superjob.ru;70000.0;;руб.
844;Системный аналитик (аналитик DWH);https://www.superjob.ru/vakansii/sistemnyj-analitik-39393617.html;СберСпасибо;superjob.ru;;;
845;Программист С++;https://www.superjob.ru/vakansii/programmist-s-39579410.html;Силовые машины, Управляющая компания;superjob.ru;;;
846;Сетевой инженер;https://www.superjob.ru/vakansii/setevoj-inzhener-39491151.html;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г. Москве;superjob.ru;80000.0;;руб.
847;Ведущий инженер-системный администратор;https://www.superjob.ru/vakansii/veduschij-inzhener-sistemnyj-administrator-39577931.html;ФГУП Всероссийский научно-исследовательский институт автоматики им. Н. Л. Духова (ГК Росатом);superjob.ru;70000.0;;руб.
848;Программист;https://www.superjob.ru/vakansii/programmist-39392118.html;"МБУ ДО ""Центр детского (юношеского) технического твочрства ""Меридиан""";superjob.ru;20000.0;25000.0;руб.
849;Программист;https://www.superjob.ru/vakansii/programmist-39392118.html;"МБУ ДО ""Центр детского (юношеского) технического твочрства ""Меридиан""";superjob.ru;20000.0;25000.0;руб.
850;Программист;https://www.superjob.ru/vakansii/programmist-36989456.html;РОСРЕЕСТР Управление Росреестра по Москве;superjob.ru;60000.0;;руб.
851;Сетевой инженер;https://www.superjob.ru/vakansii/setevoj-inzhener-39400561.html;ДОН-Связь;superjob.ru;60000.0;;руб.
852;Аналитик данных;https://www.superjob.ru/vakansii/analitik-dannyh-39324713.html;Сбербанк России;superjob.ru;;;
853;Data Analyst (Analytics Team) / Аналитик баз данных;https://www.superjob.ru/vakansii/data-analyst-39323418.html;Semrush;superjob.ru;160000.0;;руб.
854;Специалист службы поддержки (с техническими знаниями);https://www.superjob.ru/vakansii/specialist-sluzhby-podderzhki-37985815.html;Яндекс;superjob.ru;15000.0;;руб.
855;Специалист службы поддержки (с техническими знаниями);https://www.superjob.ru/vakansii/specialist-sluzhby-podderzhki-37985815.html;Яндекс;superjob.ru;15000.0;;руб.
856;Ведущий сетевой инженер;https://www.superjob.ru/vakansii/veduschij-setevoj-inzhener-39491064.html;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г. Москве;superjob.ru;;160000.0;руб.
857;ML engineer / Data scientist;https://www.superjob.ru/vakansii/ml-engineer-39385628.html;Brightlab;superjob.ru;;;
858;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;Brightlab;superjob.ru;;;
859;Backend developer;https://www.superjob.ru/vakansii/backend-developer-39563054.html;Медиа Лэнд;superjob.ru;;;
860;Backend developer;https://www.superjob.ru/vakansii/backend-developer-39563054.html;Медиа Лэнд;superjob.ru;;;
861;Администратор баз данных / DBA;https://www.superjob.ru/vakansii/administrator-baz-dannyh-37321580.html;SuperJob;superjob.ru;;;
862;Программист-математик;https://www.superjob.ru/vakansii/programmist-matematik-38958496.html;Арт-Рекрутинг;superjob.ru;90000.0;;руб.
863;;https://www.superjob.ruhttps://www.superjob.ru/tpages/superjob/prof/;Арт-Рекрутинг;superjob.ru;90000.0;;руб.
864;Аналитик;https://www.superjob.ru/vakansii/analitik-39398148.html;Проектная дирекция Министерства строительства и жилищно-коммунального хозяйства Российской Федерации;superjob.ru;95000.0;115000.0;руб.
865;QA-специалист (Тестировщик, удаленная работа);https://www.superjob.ru/vakansii/qa-specialist-39566025.html;"""Авиакомпания ""ЮТэйр""";superjob.ru;;110000.0;руб.
866;QA Automation engineer;https://www.superjob.ru/vakansii/qa-automation-engineer-39487210.html;МОТИВ, телекоммуникационная группа;superjob.ru;;;
867;Программист Java;https://www.superjob.ru/vakansii/programmist-java-39565050.html;Хирокрафт;superjob.ru;;;
868;Программист Java;https://www.superjob.ru/vakansii/programmist-java-39565050.html;Хирокрафт;superjob.ru;;;
869;DevOps-инженер;https://www.superjob.ru/vakansii/devops-inzhener-39301870.html;МЕДИКАЛ НОУТ;superjob.ru;;200000.0;руб.
870;Программист-разработчик;https://www.superjob.ru/vakansii/programmist-razrabotchik-31861344.html;"""Управляющая компания ""Русмолко""";superjob.ru;;;
871;Инженер VoIP;https://www.superjob.ru/vakansii/inzhener-voip-39533770.html;Лечебно-диагностический центр Международного института биологических систем им. Сергея Березина;superjob.ru;100000.0;110000.0;руб.
872;Azure DevOps инженер (remote);https://www.superjob.ru/vakansii/azure-devops-inzhener-39563714.html;Virtocommerce;superjob.ru;220000.0;250000.0;руб.
873;Веб-разработчик (Junior);https://www.superjob.ru/vakansii/veb-razrabotchik-34415770.html;МИ ФНС России по ЦОД N2;superjob.ru;;;
874;Старший программист 1C;https://www.superjob.ru/vakansii/starshij-programmist-1c-38827651.html;УК Грандо;superjob.ru;150000.0;;руб.
875;Старший программист 1C;https://www.superjob.ru/vakansii/starshij-programmist-1c-38827651.html;УК Грандо;superjob.ru;150000.0;;руб.
876;Программист 1С;https://www.superjob.ru/vakansii/programmist-1s-39395114.html;Медицинский колледж № 7;superjob.ru;50000.0;;руб.
877;Senior Golang developer (Fullstack);https://www.superjob.ru/vakansii/senior-golang-developer-39485554.html;БиДжи;superjob.ru;260000.0;320000.0;руб.
878;Lead data analyst / Product owner (Analytics Team);https://www.superjob.ru/vakansii/lead-data-analyst-39323216.html;Semrush;superjob.ru;370000.0;460000.0;руб.
879;DevSecOps Engineer;https://www.superjob.ru/vakansii/devsecops-engineer-39402818.html;Сбербанк России;superjob.ru;;;
880;Системный администратор ЦОД;https://www.superjob.ru/vakansii/sistemnyj-administrator-cod-39491055.html;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве;superjob.ru;;125000.0;руб.
881;Системный администратор ЦОД;https://www.superjob.ru/vakansii/sistemnyj-administrator-cod-39491055.html;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве;superjob.ru;;125000.0;руб.
882;Технический писатель;https://www.superjob.ru/vakansii/tehnicheskij-pisatel-39487001.html;МОТИВ, телекоммуникационная группа;superjob.ru;;;
883;Системный администратор Linux;https://www.superjob.ru/vakansii/sistemnyj-administrator-linux-39593415.html;COZY HOME;superjob.ru;150000.0;;
884;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;COZY HOME;superjob.ru;150000.0;;
885;Ведущий программист С/С++ / Программист С (С++ микроконтроллеров);https://www.superjob.ru/vakansii/veduschij-programmist-s-39747788.html;НТЦ МЗТА;superjob.ru;120000.0;;руб.
886;Ведущий программист С/С++ / Программист С (С++ микроконтроллеров);https://www.superjob.ru/vakansii/veduschij-programmist-s-39747788.html;НТЦ МЗТА;superjob.ru;120000.0;;руб.
887;Ведущий инженер;https://www.superjob.ru/vakansii/veduschij-inzhener-36502434.html;Мособлгаз;superjob.ru;150000.0;180000.0;руб.
888;Младший аналитик;https://www.superjob.ru/vakansii/mladshij-analitik-32715654.html;Кредит Инкасо Рус;superjob.ru;25000.0;30000.0;руб.
889;;https://www.superjob.ruhttps://www.superjob.ru/super-resume/?source=banner_job_search&content=resume_creating_banner;Кредит Инкасо Рус;superjob.ru;25000.0;30000.0;руб.
890;Старший программист 1C;https://www.superjob.ru/vakansii/starshij-programmist-1c-39513257.html;УК Грандо;superjob.ru;150000.0;;руб.
891;Системный администратор;https://www.superjob.ru/vakansii/sistemnyj-administrator-37493087.html;ГБОУ ТГМУ Минздрава России;superjob.ru;58000.0;;руб.
892;Системный администратор (Windows Linux);https://www.superjob.ru/vakansii/sistemnyj-administrator-39745193.html;КГ ПрофиМэн;superjob.ru;;120000.0;руб.
893;Педагог дополнительного образования, руководитель центра цифрового образования (ИнфинІТи);https://www.superjob.ru/vakansii/pedagog-dopolnitelnogo-obrazovaniya-37485346.html;ГБОУ Лицей № 226 Фрунзенского района;superjob.ru;40000.0;;руб.
894;Педагог дополнительного образования, руководитель центра цифрового образования (ИнфинІТи);https://www.superjob.ru/vakansii/pedagog-dopolnitelnogo-obrazovaniya-37485346.html;ГБОУ Лицей № 226 Фрунзенского района;superjob.ru;40000.0;;руб.
895;Главный специалист направления ИТ-аудита;https://www.superjob.ru/vakansii/glavnyj-specialist-napravleniya-it-audita-39734065.html;"Банк ""Ренессанс Кредит""";superjob.ru;;;
896;Machine Learning Developer;https://www.superjob.ru/vakansii/machine-learning-developer-39554444.html;ОптоМониторинг;superjob.ru;150000.0;;руб.
897;Системный администратор;https://www.superjob.ru/vakansii/sistemnyj-administrator-39289225.html;Эссистэнс Сервисес;superjob.ru;150000.0;;руб.
898;Ведущий аналитик;https://www.superjob.ru/vakansii/veduschij-analitik-39380729.html;Газпром нефть;superjob.ru;;;
899;QA Automation Engineer;https://www.superjob.ru/vakansii/qa-automation-engineer-39283375.html;Лидер тестирования;superjob.ru;100000.0;;руб.
900;Web-программист;https://www.superjob.ru/vakansii/web-programmist-37845982.html;Сити Лайн;superjob.ru;;;
901;Web-программист;https://www.superjob.ru/vakansii/web-programmist-37845982.html;Сити Лайн;superjob.ru;;;
902;Senior NodeJS Developer;https://www.superjob.ru/vakansii/senior-nodejs-developer-39281599.html;Involta;superjob.ru;;;
903;Программист микроконтроллеров;https://www.superjob.ru/vakansii/programmist-mikrokontrollerov-36189821.html;"""Концерн ""Автоматика""";superjob.ru;50000.0;;руб.
904;Product Analyst (Agency Growth Kit);https://www.superjob.ru/vakansii/product-analyst-39323604.html;Semrush;superjob.ru;160000.0;;руб.
905;QA engineer (нагрузочное тестирование);https://www.superjob.ru/vakansii/qa-engineer-39419180.html;Сбербанк России;superjob.ru;;;
906;Системный администратор Linux (Zabbix);https://www.superjob.ru/vakansii/sistemnyj-administrator-linux-39491042.html;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г. Москве;superjob.ru;;;
907;Системный администратор Linux (Zabbix);https://www.superjob.ru/vakansii/sistemnyj-administrator-linux-39491042.html;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г. Москве;superjob.ru;;;
908;Руководитель группы автоматизации;https://www.superjob.ru/vakansii/rukovoditel-gruppy-avtomatizacii-39487005.html;МОТИВ, телекоммуникационная группа;superjob.ru;;;
909;Программист С/С++ микроконтроллеров;https://www.superjob.ru/vakansii/programmist-s-39747791.html;НТЦ МЗТА;superjob.ru;80000.0;100000.0;руб.
910;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;НТЦ МЗТА;superjob.ru;80000.0;100000.0;руб.
911;IT-специалист (Junior / Middle);https://www.superjob.ru/vakansii/it-specialist-39287673.html;Эссистэнс Сервисес;superjob.ru;100000.0;;руб.
912;IT-специалист (Junior / Middle);https://www.superjob.ru/vakansii/it-specialist-39287673.html;Эссистэнс Сервисес;superjob.ru;100000.0;;руб.
913;Senior Java developer;https://www.superjob.ru/vakansii/senior-java-developer-39470044.html;БиДжи;superjob.ru;300000.0;;руб.
914;Главный специалист отдела систем мониторинга и наблюдения;https://www.superjob.ru/vakansii/glavnyj-specialist-otdela-sistem-monitoringa-i-nablyudeniya-35858870.html;Пассажиравтотранс;superjob.ru;;48000.0;руб.
915;;https://www.superjob.ruhttps://www.superjob.ru/super-resume/?source=banner_job_search&content=resume_creating_banner;Пассажиравтотранс;superjob.ru;;48000.0;руб.
916;BI-аналитик (удаленно);https://www.superjob.ru/vakansii/bi-analitik-39544968.html;Консалтинговая компания;superjob.ru;;150000.0;руб.
917;Программист (техподдержка);https://www.superjob.ru/vakansii/programmist-39279842.html;Национальный медицинский исследовательский центр онкологии;superjob.ru;;;
918;Ведущий аналитик данных;https://www.superjob.ru/vakansii/veduschij-analitik-dannyh-39542688.html;Технопарк «Сколково»;superjob.ru;;;
919;Junior Analyst / Младший аналитик (удаленная работа);https://www.superjob.ru/vakansii/junior-analyst-38816322.html;Global Personal;superjob.ru;40000.0;;руб.
920;Junior Analyst / Младший аналитик (удаленная работа);https://www.superjob.ru/vakansii/junior-analyst-38816322.html;Global Personal;superjob.ru;40000.0;;руб.
921;Инженер-программист;https://www.superjob.ru/vakansii/inzhener-programmist-39369482.html;Global Personal;superjob.ru;;90000.0;руб.
922;Mathematician for an IoT (Internet of Things) Platform;https://www.superjob.ru/vakansii/mathematician-for-an-iot-39368916.html;Dynatec;superjob.ru;;;
923;Разработчик (программист) баз данных (DBA);https://www.superjob.ru/vakansii/razrabotchik-39366887.html;Всероссийский научно-исследовательский институт радиотехники;superjob.ru;;;
924;Программист PHP;https://www.superjob.ru/vakansii/programmist-php-39366980.html;Фирма ВОДОКОМФОРТ;superjob.ru;;;
925;Преподаватель компьютерных курсов;https://www.superjob.ru/vakansii/prepodavatel-kompyuternyh-kursov-39458408.html;Международная академия Шаг;superjob.ru;;;
926;DevOps-инженер;https://www.superjob.ru/vakansii/devops-inzhener-39365803.html;Группа компаний МАСКОМ;superjob.ru;200000.0;;руб.
927;DevOps-инженер;https://www.superjob.ru/vakansii/devops-inzhener-39365803.html;Группа компаний МАСКОМ;superjob.ru;200000.0;;руб.
928;Инженер-программист C# (Software Developer, C#);https://www.superjob.ru/vakansii/inzhener-programmist-c-36556624.html;НПК Морсвязьавтоматика;superjob.ru;;180000.0;руб.
929;Data Engineer / Разработчик ETL;https://www.superjob.ru/vakansii/data-engineer-39453086.html;СберСпасибо;superjob.ru;;;
930;QA Automation (Platform V Dictionaries);https://www.superjob.ru/vakansii/qa-automation-39292434.html;Сбербанк России;superjob.ru;;;
931;Frontend Developer (Pulse Team);https://www.superjob.ru/vakansii/frontend-developer-39519523.html;Semrush;superjob.ru;180000.0;;руб.
932;Data scientist;https://www.superjob.ru/vakansii/data-scientist-39556001.html;НТЦ МЗТА;superjob.ru;197000.0;;руб.
933;Data scientist;https://www.superjob.ru/vakansii/data-scientist-39556001.html;НТЦ МЗТА;superjob.ru;197000.0;;руб.
934;Инженер-разработчик;https://www.superjob.ru/vakansii/inzhener-razrabotchik-39702026.html;Робот Карл;superjob.ru;120000.0;150000.0;руб.
935;Frontend-программист;https://www.superjob.ru/vakansii/frontend-programmist-39457520.html;Гео Техно Сот;superjob.ru;;;
936;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;Гео Техно Сот;superjob.ru;;;
937;Специалист по обработке данных;https://www.superjob.ru/vakansii/specialist-po-obrabotke-dannyh-39699230.html;Экспертно-аналитический центр МПГУ;superjob.ru;65000.0;80000.0;руб.
938;Специалист по обработке данных;https://www.superjob.ru/vakansii/specialist-po-obrabotke-dannyh-39699230.html;Экспертно-аналитический центр МПГУ;superjob.ru;65000.0;80000.0;руб.
939;Data engineer;https://www.superjob.ru/vakansii/data-engineer-39698739.html;Эссистэнс Сервисес;superjob.ru;;400000.0;руб.
940;Тестировщик оборудования;https://www.superjob.ru/vakansii/testirovschik-oborudovaniya-39697537.html;Селектел;superjob.ru;;;
941;;https://www.superjob.ruhttps://www.superjob.ru/super-resume/?source=banner_job_search&content=resume_creating_banner;Селектел;superjob.ru;;;
942;Программист full stack;https://www.superjob.ru/vakansii/programmist-full-stack-39534216.html;Кондрашов Владимир Геннадьевич;superjob.ru;90000.0;110000.0;руб.
943;Системный инженер по мониторингу;https://www.superjob.ru/vakansii/sistemnyj-inzhener-po-monitoringu-39359402.html;СтандартПроект;superjob.ru;;;
944;Backend-разработчик;https://www.superjob.ru/vakansii/backend-razrabotchik-39697365.html;Нинтегра;superjob.ru;80000.0;;руб.
945;Senior DevOps Engineer;https://www.superjob.ru/vakansii/senior-devops-engineer-39696103.html;Naviteq;superjob.ru;450000.0;540000.0;руб.
946;Senior DevOps Engineer;https://www.superjob.ru/vakansii/senior-devops-engineer-39696103.html;Naviteq;superjob.ru;450000.0;540000.0;руб.
947;QA Lead;https://www.superjob.ru/vakansii/qa-lead-39532560.html;БиДжи;superjob.ru;;180000.0;руб.
948;DevOps Engineer;https://www.superjob.ru/vakansii/devops-engineer-39452841.html;БЭСТ;superjob.ru;150000.0;;руб.
949;Web-разработчик;https://www.superjob.ru/vakansii/web-razrabotchik-39317329.html;ART3D;superjob.ru;;;
950;BIM-координатор / BIM-менеджер;https://www.superjob.ru/vakansii/bim-koordinator-39354232.html;Бюро Крупный план;superjob.ru;;;
